,Party,Polarization,Unanimity,Yes polarization,Republican yes votes,Republican no votes,Democratic yes votes,Democratic no votes,Republican yes,Democratic yes,Party polarization,Title,title_w_breaks,Date,Session,Key,Democratic votes yes/no,Republican votes yes/no
512,Democratic,-0.872946330777656,0.963855421686747,-0.872946330777656,5,50,80,3,0.09090909090909091,0.963855421686747,-0.872946330777656,An Act To Align State Law With Current Practice Regarding Required School Attendance,An Act To Align State Law With<br>Current Practice Regarding<br>Required School Attendance,2019-04-11,129,74965544-3a22-4d8a-9362-c04c58bbf4ad,80/3,5/50
660,Democratic,-0.5714285714285714,0.5714285714285714,0.5714285714285714,14,0,9,12,1.0,0.42857142857142855,0.5714285714285714,An Act To Protect Children By Requiring The Safe Storage Of Loaded Firearms,An Act To Protect Children By<br>Requiring The Safe Storage Of<br>Loaded Firearms,2019-06-11,129,11a8b483-92ee-446a-8d7d-b9cb5947a8c0,9/12,14/0
564,Democratic,-0.8709357160585753,0.9493670886075949,-0.8709357160585753,4,47,75,4,0.0784313725490196,0.9493670886075949,-0.8709357160585753,An Act To Ensure The Integrity Of For-Profit Colleges,An Act To Ensure The Integrity<br>Of For-Profit Colleges,2019-05-08,129,3bc300d9-7ff9-48c4-84d4-a3a6865c2201,75/4,4/47
432,Democratic,-1.0,1.0,-1.0,0,11,21,0,0.0,1.0,-1.0,"An Act To Authorize A General Fund Bond Issue To Provide Broadband Internet Infrastructure In Unserved And Underserved Areas Of The State, Maintenance And Improvement Of The Maine National Guard Armories, Readiness Centers And Support Facilities And Capital Improvements And Equipment Purchases For Career And Technical Education Centers","An Act To Authorize A General<br>Fund Bond Issue To Provide<br>Broadband Internet<br>Infrastructure In Unserved And<br>Underserved Areas Of The<br>State, Maintenance And<br>Improvement Of The Maine<br>National Guard Armories,<br>Readiness Centers And Support<br>Facilities And Capital<br>Improvements And Equipment<br>Purchases For Career And<br>Technical Education Centers",2019-08-26,129,f087145d-3eee-48dc-9d5c-1a17ad7ca45f,21/0,0/11
448,Democratic,-0.8705882352941177,0.9882352941176471,-0.8705882352941177,6,45,84,1,0.11764705882352941,0.9882352941176471,-0.8705882352941177,An Act To Increase Faculty In Nursing Education Programs,An Act To Increase Faculty In<br>Nursing Education Programs,2019-06-13,129,513f9c92-05af-429b-8d18-f57837c6afa6,84/1,6/45
30,Democratic,-0.0714285714285714,1.0,-0.0714285714285714,13,1,21,0,0.9285714285714286,1.0,-0.0714285714285714,An Act To Require The State To Meet The Mandatory 55 Percent Contribution To Schools,An Act To Require The State To<br>Meet The Mandatory 55 Percent<br>Contribution To Schools,2019-05-23,129,7bbd0a95-cd8a-429f-bcc4-11db9447f83d,21/0,13/1
540,Democratic,-0.0,1.0,0.0,14,0,20,0,1.0,1.0,-0.0,An Act To Make Ballot Questions Easier To Read And Understand For Maine Voters,An Act To Make Ballot<br>Questions Easier To Read And<br>Understand For Maine Voters,2019-06-18,129,ec9d0eff-12c2-49ee-8e07-1da4c9580e05,20/0,14/0
336,Democratic,-1.0,1.0,-1.0,0,14,19,0,0.0,1.0,-1.0,An Act To Establish Wage And Employment Parity Between Adult And Child Protective Services Caseworkers In The Department Of Health And Human Services,An Act To Establish Wage And<br>Employment Parity Between<br>Adult And Child Protective<br>Services Caseworkers In The<br>Department Of Health And Human<br>Services,2019-06-10,129,c04e71a4-ea5e-4ff8-a241-594cd2bf2999,19/0,0/14
560,Democratic,-0.48235294117647054,0.5176470588235295,0.48235294117647054,54,0,44,41,1.0,0.5176470588235295,0.48235294117647054,"Resolve, Directing The Department Of Agriculture, Conservation And Forestry To Convey Certain Lands To Roosevelt Conference Center Doing Business As Eagle Lake Sporting Camps","Resolve, Directing The<br>Department Of Agriculture,<br>Conservation And Forestry To<br>Convey Certain Lands To<br>Roosevelt Conference Center<br>Doing Business As Eagle Lake<br>Sporting Camps",2019-06-18,129,9f42f3a4-f745-425c-a8ca-d2b506b226f4,44/41,54/0
190,Democratic,-0.0,1.0,0.0,14,0,21,0,1.0,1.0,-0.0,An Act To Provide An Income Tax Exemption For Military Pay Without Regard To Where The Military Service Was Performed,An Act To Provide An Income<br>Tax Exemption For Military Pay<br>Without Regard To Where The<br>Military Service Was Performed,2019-04-04,129,27d1f435-7541-4530-af2d-b374bcd868c9,21/0,14/0
310,Democratic,-0.8506969052681312,0.9879518072289156,-0.8506969052681312,7,44,82,1,0.13725490196078433,0.9879518072289156,-0.8506969052681312,"Resolve, Regarding Legislative Review Of Portions Of Chapter 132: Learning Results: Parameters For Essential Instruction, A Major Substantive Rule Of The Department Of Education","Resolve, Regarding Legislative<br>Review Of Portions Of Chapter<br>132: Learning Results:<br>Parameters For Essential<br>Instruction, A Major<br>Substantive Rule Of The<br>Department Of Education",2020-03-05,129,087d0a7b-eaec-4dc3-a87a-72e563954573,82/1,7/44
96,Democratic,-0.9414311179017061,0.961038961038961,-0.9414311179017061,1,50,74,3,0.0196078431372549,0.961038961038961,-0.9414311179017061,An Act To Eliminate The Statutory Duty To Retreat And Affirm The Right Of Self-Defense,An Act To Eliminate The<br>Statutory Duty To Retreat And<br>Affirm The Right Of Self-<br>Defense,2019-06-07,129,5eee2297-ca21-4f90-a1db-e3f6d817e7c5,74/3,1/50
688,Democratic,-0.11111111111111116,1.0,-0.11111111111111116,8,1,19,0,0.8888888888888888,1.0,-0.11111111111111116,An Act To Provide Funding For Broadband Internet Infrastructure In Unserved And Underserved Areas,An Act To Provide Funding For<br>Broadband Internet<br>Infrastructure In Unserved And<br>Underserved Areas,2020-03-12,129,eab81a7e-3d2e-499f-a7c6-a751a277e84d,19/0,8/1
176,Democratic,-1.0,1.0,-1.0,0,13,18,0,0.0,1.0,-1.0,"An Act To Fully Fund After-School And Preschool Programs In The School Funding Formula, Increase The Economically Disadvantaged Student Factor In The School Funding Formula And Increase The School Construction Debt Service Limit","An Act To Fully Fund After-<br>School And Preschool Programs<br>In The School Funding Formula,<br>Increase The Economically<br>Disadvantaged Student Factor<br>In The School Funding Formula<br>And Increase The School<br>Construction Debt Service<br>Limit",2019-05-23,129,21f86286-76ed-4d5e-9c4b-b71ab19115a9,18/0,0/13
460,Democratic,-0.8490384615384615,0.8875,-0.8490384615384615,2,50,71,9,0.038461538461538464,0.8875,-0.8490384615384615,"Resolve, To Establish The Committee To Study The Feasibility Of Creating Basic Income Security","Resolve, To Establish The<br>Committee To Study The<br>Feasibility Of Creating Basic<br>Income Security",2019-05-30,129,46d10f26-9a4d-4e62-9462-e9e26c3a0a47,71/9,2/50
638,Democratic,-1.0,1.0,-1.0,0,14,18,0,0.0,1.0,-1.0,An Act To Lower Maine's Individual Income Tax,An Act To Lower Maine's<br>Individual Income Tax,2019-06-03,129,5c2e4ab6-fe39-4a18-86ca-0c060ee6f1c2,18/0,0/14
104,Democratic,-0.9421380384016605,0.9634146341463414,-0.9421380384016605,1,46,79,3,0.02127659574468085,0.9634146341463414,-0.9421380384016605,An Act To Amend The Maine Exclusion Amount In The Estate Tax,An Act To Amend The Maine<br>Exclusion Amount In The Estate<br>Tax,2019-06-19,129,68c84395-a2ae-4a99-9313-54a4de37a156,79/3,1/46
566,Democratic,-0.8461538461538461,1.0,-0.8461538461538461,2,11,21,0,0.15384615384615385,1.0,-0.8461538461538461,An Act To Improve Consistency Within The Maine Human Rights Act,An Act To Improve Consistency<br>Within The Maine Human Rights<br>Act,2020-03-03,129,65409ff7-60d5-4825-b1d6-67a133decf1f,21/0,2/11
526,Democratic,-0.48557692307692313,0.5625,0.48557692307692313,12,1,7,9,0.9230769230769231,0.4375,0.48557692307692313,An Act To Enhance The Ability Of The State To Prosecute The Crime Of Operating Under The Influence,An Act To Enhance The Ability<br>Of The State To Prosecute The<br>Crime Of Operating Under The<br>Influence,2019-06-07,129,7d60bbd6-9cad-45ff-abd1-1310bcadb3ac,7/9,12/1
538,Democratic,-0.0,1.0,0.0,51,0,83,0,1.0,1.0,-0.0,An Act To Protect Consumers From Unfair Practices Related To Pharmacy Benefits Management,An Act To Protect Consumers<br>From Unfair Practices Related<br>To Pharmacy Benefits<br>Management,2019-06-12,129,43d59766-86cd-49f6-9ad2-b482a8b6f1a3,83/0,51/0
502,Democratic,-0.8584409373505499,0.8780487804878049,-0.8584409373505499,1,50,72,10,0.0196078431372549,0.8780487804878049,-0.8584409373505499,An Act To Provide Funding To The Department Of Health And Human Services To Support Free Health Clinics In The State,An Act To Provide Funding To<br>The Department Of Health And<br>Human Services To Support Free<br>Health Clinics In The State,2019-04-04,129,9a1896a1-86ef-4a9a-b5fb-166d54b0eeb9,72/10,1/50
292,Democratic,-0.8571428571428572,1.0,-0.8571428571428572,2,12,21,0,0.14285714285714285,1.0,-0.8571428571428572,An Act To Expand The 1998 Special Retirement Plan To Include Detectives In The Office Of The Attorney General,An Act To Expand The 1998<br>Special Retirement Plan To<br>Include Detectives In The<br>Office Of The Attorney General,2019-06-10,129,f0308a7c-aac7-4265-9866-933993ed287c,21/0,2/12
362,Democratic,-0.8571428571428572,1.0,-0.8571428571428572,2,12,21,0,0.14285714285714285,1.0,-0.8571428571428572,"An Act To Expand The 1998 Special Retirement Plan To Include Detectives In The Office Of Investigations Within The Department Of The Secretary Of State, Bureau Of Motor Vehicles","An Act To Expand The 1998<br>Special Retirement Plan To<br>Include Detectives In The<br>Office Of Investigations<br>Within The Department Of The<br>Secretary Of State, Bureau Of<br>Motor Vehicles",2019-06-10,129,ad0ac578-40ec-4c38-9600-ee5cf0501954,21/0,2/12
562,Democratic,-0.8571428571428572,1.0,-0.8571428571428572,2,12,21,0,0.14285714285714285,1.0,-0.8571428571428572,An Act To Provide The Same Retirement Benefits For State Employees Working In Law Enforcement As Are Provided To Law Enforcement Officers,An Act To Provide The Same<br>Retirement Benefits For State<br>Employees Working In Law<br>Enforcement As Are Provided To<br>Law Enforcement Officers,2019-06-10,129,c919d64b-7720-47e5-8e1a-eb0aae20500f,21/0,2/12
192,Democratic,-0.8571428571428572,1.0,-0.8571428571428572,2,12,19,0,0.14285714285714285,1.0,-0.8571428571428572,An Act To Fund The School Revolving Renovation Fund,An Act To Fund The School<br>Revolving Renovation Fund,2019-03-19,129,189e92d6-477c-40bb-8a54-1553a58479d4,19/0,2/12
402,Democratic,-0.0,1.0,0.0,13,0,19,0,1.0,1.0,-0.0,An Act To Eliminate Gross Metering,An Act To Eliminate Gross<br>Metering,2019-03-21,129,3b6aa65d-9442-47f9-97f1-c1e24a649bc7,19/0,13/0
296,Democratic,-0.8571428571428571,0.8571428571428571,-0.8571428571428571,0,13,18,3,0.0,0.8571428571428571,-0.8571428571428571,An Act To Implement The National Popular Vote For President Of The United States,An Act To Implement The<br>National Popular Vote For<br>President Of The United States,2019-06-19,129,0b0d32d2-a340-4226-a159-8deb67fafef8,18/3,0/13
616,Democratic,-0.8562776613091079,0.9506172839506173,-0.8562776613091079,5,48,77,4,0.09433962264150944,0.9506172839506173,-0.8562776613091079,An Act To Help Small Employers By Making The Minimum Wage Increase More Gradual In Nonurban Areas,An Act To Help Small Employers<br>By Making The Minimum Wage<br>Increase More Gradual In<br>Nonurban Areas,2019-04-18,129,2282aeed-8776-45e5-bda4-8ada2a70fa22,77/4,5/48
210,Democratic,-0.8557294063506673,0.9878048780487805,-0.8557294063506673,7,46,81,1,0.1320754716981132,0.9878048780487805,-0.8557294063506673,An Act To Improve Shoreland Zoning Rules And Enforcement To Support Municipalities,An Act To Improve Shoreland<br>Zoning Rules And Enforcement<br>To Support Municipalities,2019-03-26,129,00c64820-0427-4e8d-ba1e-e4f956390289,81/1,7/46
506,Democratic,-0.0714285714285714,1.0,-0.0714285714285714,13,1,17,0,0.9285714285714286,1.0,-0.0714285714285714,An Act To Reduce Property Taxes For Maine Residents,An Act To Reduce Property<br>Taxes For Maine Residents,2019-06-07,129,6fca8c6e-84de-423b-9b3b-4915918ee71d,17/0,13/1
594,Democratic,-0.885,0.925,-0.885,2,48,74,6,0.04,0.925,-0.885,An Act To Amend The Licensing Laws Of Certain Professions And Occupations,An Act To Amend The Licensing<br>Laws Of Certain Professions<br>And Occupations,2019-06-18,129,c00b2fa5-44ea-4830-b057-b83400a95712,74/6,2/48
676,Democratic,-0.612084456424079,0.6309523809523809,0.612084456424079,52,1,31,53,0.9811320754716981,0.36904761904761907,0.612084456424079,An Act To Reduce Suicides And Violent Crimes By Requiring A 72-Hour Waiting Period After The Sale Of A Firearm,An Act To Reduce Suicides And<br>Violent Crimes By Requiring A<br>72-Hour Waiting Period After<br>The Sale Of A Firearm,2019-06-13,129,cfc9fe06-9652-4469-b5a7-15dfa61f81ae,31/53,52/1
522,Democratic,-0.0,1.0,0.0,51,0,82,0,1.0,1.0,-0.0,An Act To Extend Internet Availability In Rural Maine,An Act To Extend Internet<br>Availability In Rural Maine,2019-04-04,129,16fce743-a16d-454b-900f-bde6dd2cc269,82/0,51/0
220,Democratic,-0.6265906099166301,0.7209302325581395,0.6265906099166301,48,5,24,62,0.9056603773584906,0.27906976744186046,0.6265906099166301,An Act To Revise The Laws Regarding The Public Trust In Intertidal Lands,An Act To Revise The Laws<br>Regarding The Public Trust In<br>Intertidal Lands,2019-06-12,129,e51a7fdf-2a7f-48a7-a414-03e63df8be55,24/62,48/5
378,Democratic,-0.8775705404112865,0.975609756097561,-0.8775705404112865,5,46,80,2,0.09803921568627451,0.975609756097561,-0.8775705404112865,An Act To Change Municipal Campaign Contribution Limits,An Act To Change Municipal<br>Campaign Contribution Limits,2019-04-04,129,9943d29c-5be4-4a04-a6be-6d561557f361,80/2,5/46
476,Democratic,-0.8869323447636701,0.963855421686747,-0.8869323447636701,4,48,80,3,0.07692307692307693,0.963855421686747,-0.8869323447636701,An Act To Implement A Presidential Primary System In Maine,An Act To Implement A<br>Presidential Primary System In<br>Maine,2019-06-04,129,e4a92c34-3a8f-4155-afa1-78739409e56c,80/3,4/48
536,Democratic,-0.625,0.625,0.625,52,0,30,50,1.0,0.375,0.625,An Act To Prohibit The Sale Of Motor Fuel Containing More Than 10% Ethanol,An Act To Prohibit The Sale Of<br>Motor Fuel Containing More<br>Than 10% Ethanol,2019-05-09,129,ddb4b8f4-3202-4535-b019-f0c2cc1ecb96,30/50,52/0
332,Democratic,-1.0,1.0,-1.0,0,13,19,0,0.0,1.0,-1.0,An Act To Provide Stable Funding And Support For Child Care Providers,An Act To Provide Stable<br>Funding And Support For Child<br>Care Providers,2019-06-06,129,85a9813a-f057-45d4-81e6-1789e098195b,19/0,0/13
372,Democratic,-0.6058962264150943,0.6625,0.6058962264150943,50,3,27,53,0.9433962264150944,0.3375,0.6058962264150943,An Act To Facilitate Fair Ballot Representation For All Candidates,An Act To Facilitate Fair<br>Ballot Representation For All<br>Candidates,2020-01-21,129,a8c7d810-4404-402e-8322-13eefe8588f9,27/53,50/3
14,Democratic,-0.8811320754716981,0.9,-0.8811320754716981,1,52,72,8,0.018867924528301886,0.9,-0.8811320754716981,An Act To Encourage Savings Through Contributions To Family Development Accounts,An Act To Encourage Savings<br>Through Contributions To<br>Family Development Accounts,2019-05-28,129,a3039b0d-0bc7-45b1-bd8d-92263ba1e9f3,72/8,1/52
124,Democratic,-0.9371482176360225,0.975609756097561,-0.9371482176360225,2,50,80,2,0.038461538461538464,0.975609756097561,-0.9371482176360225,An Act To Ensure The Availability Of Community Integration Services,An Act To Ensure The<br>Availability Of Community<br>Integration Services,2019-05-30,129,d92618a7-109e-4602-a3af-6eae684fad25,80/2,2/50
340,Democratic,-0.8802008608321377,0.9390243902439024,-0.8802008608321377,3,48,77,5,0.058823529411764705,0.9390243902439024,-0.8802008608321377,An Act To Raise Juror Pay To $50 Per Day,An Act To Raise Juror Pay To<br>$50 Per Day,2019-04-04,129,3c07c5fb-451e-495e-bd59-c8c22feddd29,77/5,3/48
482,Democratic,-0.881340579710145,0.9855072463768116,-0.881340579710145,5,43,68,1,0.10416666666666667,0.9855072463768116,-0.881340579710145,An Act To Authorize Separate Alternative Compliance Payment Rates For Maine's Renewable Portfolio Standard And To Amend The Laws Governing Thermal Renewable Energy Credits,An Act To Authorize Separate<br>Alternative Compliance Payment<br>Rates For Maine's Renewable<br>Portfolio Standard And To<br>Amend The Laws Governing<br>Thermal Renewable Energy<br>Credits,2020-02-18,129,ea7e9e2e-f43e-4d15-a438-a436838626b8,68/1,5/43
334,Democratic,-1.0,1.0,-1.0,0,14,20,0,0.0,1.0,-1.0,An Act To Enact The Campus Free Expression Act,An Act To Enact The Campus<br>Free Expression Act,2019-06-04,129,d0c2f8c5-57f5-4d34-8556-1bb7d33a9ec7,20/0,0/14
390,Democratic,-0.05769230769230771,1.0,-0.05769230769230771,49,3,84,0,0.9423076923076923,1.0,-0.05769230769230771,An Act To Protect Health Care Coverage For Maine Families,An Act To Protect Health Care<br>Coverage For Maine Families,2019-03-07,129,df7905ba-5cfb-46fa-8935-153829d49ac7,84/0,49/3
262,Democratic,-0.05882352941176472,1.0,-0.05882352941176472,48,3,84,0,0.9411764705882353,1.0,-0.05882352941176472,An Act To Increase Access To Low-Cost Prescription Drugs,An Act To Increase Access To<br>Low-Cost Prescription Drugs,2019-06-12,129,6141498b-f86e-4373-9ccd-aea651db3f9f,84/0,48/3
658,Democratic,-1.0,1.0,-1.0,0,13,21,0,0.0,1.0,-1.0,An Act To Remove Sales And Use Taxation On Gold And Silver Coins,An Act To Remove Sales And Use<br>Taxation On Gold And Silver<br>Coins,2019-05-28,129,dea74bc3-31d2-4ca6-bc31-6486c21d2913,21/0,0/13
602,Democratic,-0.0,1.0,0.0,14,0,21,0,1.0,1.0,-0.0,An Act To Reclassify Certain Waters Of The State,An Act To Reclassify Certain<br>Waters Of The State,2019-06-10,129,96f5b4be-e502-4626-9472-f5e03fb0b52d,21/0,14/0
1844,Democratic,-1.0,1.0,1.0,18,0,0,17,1.0,0.0,1.0,An Act To Remove The Legislative Council From The Capitol Area Development Approval Process,An Act To Remove The<br>Legislative Council From The<br>Capitol Area Development<br>Approval Process,2017-03-21,128,af3e4a67-ee84-43db-944d-922620b92b82,0/17,18/0
