Vote key,Vote polarization,Democratic yes votes,Democratic no votes,Republican yes votes,Republican no votes,Title,Date,Session
3e569bde-4495-4669-b6e8-d4f45043612e,0.2222222222222222,0,16,4,14,An Act To Provide Lung Cancer Screening For Mainecare Recipients,2017-05-17,128
22867eac-995c-4d7d-9e20-4ee229604a4b,0.3888888888888889,0,17,7,11,An Act To Provide Mainecare Coverage For Dental Services To Adults With Intellectual Disabilities Or Autistic Disorder,2017-05-25,128
1a442260-dfac-4983-ba8b-b8b23ef7b1e1,0.4444444444444444,0,15,8,10,"An Act To Include Tax-Exempt, Nonprofit Regional Transportation Providers Under The Maine Tort Claims Act",2017-06-12,128
3cc53b5d-91b6-4b90-ab92-245c6e4d9dfc,0.4444444444444444,8,8,17,1,An Act To Encourage New Major Investments In Shipbuilding Facilities And The Preservation Of Jobs,2018-03-28,128
2221bb3e-859d-4bf8-b10a-6d0ade3388fb,0.4,9,6,18,0,An Act Regarding The Maternal And Infant Death Review Panel,2017-06-12,128
f0c0b2a0-df22-44a7-bd71-39fbe1aa0c51,0.3660130718954248,7,10,14,4,An Act To Authorize A Local Option Sales Tax,2017-06-07,128
b7ab0b43-ee1a-481a-b2e5-02ffd575e8bb,0.3529411764705882,11,6,18,0,An Act To Prohibit The Mining Of Massive Sulfide Ore Deposits Under The Maine Metallic Mineral Mining Act,2017-06-22,128
6ff59317-80f1-4ce0-84c0-f2fc23a45dad,0.3489304812834225,42,24,67,1,An Act To Limit The Influence Of Lobbyists By Expanding The Prohibition On Accepting Political Contributions,2017-05-25,128
18306f5c-76c7-4200-b7b9-c31c04122b2e,0.3437225636523265,42,25,66,2,An Act To Provide Mainecare Coverage For Music Therapy,2017-06-05,128
e75c0eb0-d3a0-40e6-868f-b9a86666bc1f,0.25,35,33,52,16,An Act To Regulate And Tax Sports Fantasy League Activities In Maine,2017-06-29,128
49537286-f075-4d3e-9b18-933d4f5c5457,0.0069444444444444,15,1,17,1,An Act To Facilitate Substance Abuse Treatment For Certain Applicants For And Recipients Of Temporary Assistance For Needy Families Benefits,2017-06-21,128
dab8b878-6a6e-415f-ba15-83cd8b0602bd,0.028169014084507,69,2,68,0,An Act To Increase Transparency In The Direct Initiative Process,2018-04-17,128
70e4a3d1-d135-4f0d-a598-c6cec0421241,0.0588235294117647,16,1,18,0,An Act To Increase Workforce Participation In The Temporary Assistance For Needy Families Program And Other Assistance Programs,2017-06-09,128
3442cfbc-e7c6-4de1-9601-739573f56cf0,0.0588235294117647,16,1,18,0,An Act To Build Greater Accountability Into The General Assistance Program By Increasing The Penalty For Falsely Representing Information On An Application For General Assistance,2017-06-15,128
61e072fe-87b7-4e58-b10d-22c7e62d8d91,0.0361990950226244,11,2,15,2,An Act To Amend The Child And Family Services And Child Protection Act,2018-08-30,128
3d33afe0-e6b9-4cf7-968b-c37c377632d1,0.0625,15,1,18,0,An Act To Amend The Law Regarding Road Associations,2017-06-08,128
729e438d-6ea4-4134-ad15-ccd50a95ff9d,1.0,0,16,18,0,"Resolution, Proposing An Amendment To The Constitution Of Maine Regarding Early Voting",2017-06-01,128
58206436-373f-4846-9d31-8486601c5d1b,0.0144927536231884,63,6,64,5,An Act To Require Nondiscrimination Policies In Providing Health Care Services,2018-03-22,128
106194bf-947d-4ced-a199-a918c1c76554,0.0131752305665349,66,3,64,2,An Act To Employ Veterans In Health Care To Meet Workforce Needs,2018-07-09,128
5d7a9d35-046e-47ba-8957-c8fe3c821870,0.1852088661551577,41,28,53,15,An Act To Allow Hemp Growers To Grow Hemp From Clones And To Grow Hemp Indoors,2018-02-20,128
be34fdef-1d3a-41d6-9317-f943a976c440,0.1811594202898551,22,47,35,35,An Act To Promote Workforce Development And Provide An Economic Stimulus For Maine-Based Filmmakers And Supporting Businesses,2017-06-15,128
fca43c24-d43a-454e-b861-b0afbce63682,0.1617647058823529,42,26,53,15,"An Act To Protect Persons Who Cultivate, Process, Buy And Sell Hemp",2018-02-20,128
1ae9af94-85e9-4327-9494-311751b6b356,0.1607843137254902,2,13,5,12,An Act To Promote Equity In Business Opportunity For Tobacco Specialty Stores,2017-05-11,128
17072a14-7e56-48ef-88f3-e701d5d73f92,0.1555555555555555,1,14,4,14,An Act To Allow Tobacco Retail Establishments To Serve Alcohol,2018-03-01,128
4eb6ec49-9d68-44b7-9a32-058eb1eb2bd1,0.0666666666666666,14,1,17,0,An Act To Allow Conveyance Of Land Previously Conveyed By The State To The Town Of Bridgton,2017-04-13,128
8b1ede7b-13a9-494c-844f-a5623a9c494f,0.9850746268656716,0,71,66,1,An Act Regarding Parental Rights,2017-06-16,128
4d7140a5-acd1-4346-aa0c-b378c55038a3,0.1268673355629876,56,13,61,4,An Act To Protect The Health And Safety Of First Responders,2017-07-20,128
141ced36-fe5a-46e8-89c6-851e6167a236,0.0694444444444444,14,2,17,1,An Act To Restrict Cash Access For Electronic Benefit Transfer Cards,2017-06-21,128
c20a7431-7195-4894-a0d1-270a99566dec,0.0,17,0,16,0,An Act To Implement The Recommendations Of The Working Group To Study Background Checks For Child Care Facilities And Providers,2018-07-09,128
1fb8513b-ce6d-4c26-ab81-cb84eafe8aa6,-0.8888888888888888,17,0,2,16,An Act To Provide Traffic Safety Education In Schools,2017-06-22,128
bf241ff0-4ac8-4684-90a8-301739e49175,-0.9850746268656716,69,0,1,66,An Act To Create A Permanent Wabanaki Law Enforcement Seat On The Maine Criminal Justice Academy Board Of Trustees,2017-04-25,128
6f1479af-9a02-46ec-b10f-648fe8505641,-0.9067307692307692,63,2,4,60,An Act To Establish The Summer Success Program Fund,2017-08-02,128
64deb277-8868-4215-8dc4-b2df0f209177,-0.9075224292615596,67,2,4,59,An Act To Clarify The Scope Of Practice Of Certain Licensed Professionals Regarding Conversion Therapy,2018-07-09,128
0d4092d0-9f50-498e-bef1-49e48cb43b64,-0.9076923076923076,69,0,6,59,An Act To Protect The Rights Of Public Employees To Determine Their Collective Bargaining Agent,2017-06-15,128
f087a6c6-3d87-4216-86c8-1612dfc4590d,-0.9076923076923076,65,0,6,59,An Act To Amend The Laws Governing Funding For Landfill Closure Costs,2017-05-31,128
a2c8eb3a-065b-478d-83ed-3adeddbf6ff3,-0.9076923076923076,68,0,6,59,"An Act To Formalize The Governance Of The Maine Educational And Attainment Research Navigation System, A Longitudinal Data Series For Workforce Information",2017-06-01,128
16a9e769-daf7-4b35-b005-a9e01a14b7de,-0.9076923076923076,65,0,6,59,An Act To Increase The State Share Of The Cost Of Health Insurance For Retired Teachers,2017-05-31,128
bad3b909-2b2a-422b-8f97-0f68a234cf37,-0.9848484848484848,70,0,1,65,"An Act To Address Hunger, Support Maine Farms And Reduce Waste",2017-04-27,128
70aa289a-46b5-4c8a-bee6-3beacd797fc8,-0.9090909090909092,72,0,6,60,An Act To Ensure The Availability Of In-Person Visitation In County Jails,2018-04-10,128
0ca3c843-c8a9-43b8-8a6b-2deb015e18ff,-0.9090909090909092,71,0,6,60,An Act To Support Employment Opportunity In Maine,2017-06-27,128
577bee8b-b984-42f3-8c71-bf574582efea,-0.9047619047619048,65,0,6,57,"An Act To Expand The 1998 Special Retirement Plan To Include Detectives In The Office Of Investigations Within The Department Of The Secretary Of State, Bureau Of Motor Vehicles",2017-08-02,128
f1c8c071-5210-40ab-ae5d-8a4fa2344dc8,-0.9857142857142858,70,0,1,69,An Act To Establish The Let's Grow Maine Program,2017-06-16,128
ed5e33b3-7f72-48cb-85f9-fa4161fd5c30,-0.8923076923076922,70,0,7,58,An Act To Authorize A Prerelease Facility In Washington County,2018-04-12,128
033a9eb5-7d3a-4a66-8f2c-0fde6739272c,-0.8923076923076922,72,0,7,58,"Joint Order, To Carry Over Matters To The Next Special Session Of The 128Th Legislature",2018-04-19,128
68b7867d-b584-48cd-a056-53921ae8ae08,-0.8923076923076922,69,0,7,58,An Act To Require Insurance Coverage For Hearing Aids,2018-07-09,128
7c264fba-466a-4228-874b-4527630b81b8,-0.8945981554677207,68,1,6,60,An Act To Allow The Maine Developmental Services Oversight And Advisory Board Access To Investigations Of Suspicious Deaths And Mortality Reviews Performed By The Department Of Health And Human Services,2018-07-09,128
664b9887-0067-4166-b709-c4a39eb4d624,-0.8970588235294118,72,0,7,61,An Act To Create The Small Communities Tourism Fund,2017-06-19,128
de8128e3-662b-40ed-8c4c-8f90397fad1d,-0.8970588235294118,67,0,7,61,An Act Regarding The Cancellation Of Subscription Services,2017-06-05,128
7788a1f7-c094-4be0-a5b4-b6e42a5c630e,-0.8970588235294118,67,0,7,61,An Act To Restore Judicial Discretion,2017-06-05,128
d076569d-b4d9-422e-b84f-2c59740ca638,-0.8976801988400994,70,1,6,62,"An Act Forbidding Food Shaming, Food Denial And The Use Of Food As Discipline Involving Any Child In Maine's Public Schools",2018-03-28,128
1011d45b-d5b2-4e45-a16a-48d2ae22fc58,-0.8985507246376812,70,0,7,62,An Act To Prohibit The Privatization Of State Correctional Facilities And The State's Forensic Hospitals,2017-06-13,128
3adc0f96-d3fa-416f-9fe6-4d5ca9ed1502,-0.8985507246376812,68,0,7,62,An Act Regarding The Regulation Of Rabbit Production For Local Consumption,2017-05-24,128
2058ec92-80c3-44de-8ee7-5bee527747cb,-0.9104477611940298,71,0,6,61,An Act Regarding The State Retirement System,2017-06-19,128
bb80eeac-bd78-4dbd-8faa-3b8b475964e3,-0.9104477611940298,67,0,6,61,An Act To Amend High School Diploma Standards,2017-06-08,128
f830e7c8-4ae4-4d60-af61-39a8e8fc8814,-0.9710144927536232,68,0,2,67,An Act To Modernize Data Collection And Reporting And Information Access For The Department Of Labor,2017-05-24,128
d9edd714-ccfc-4177-a3dc-2d8237638656,-0.9230769230769232,71,0,5,60,An Act To Change Certain Gender-Specific Terminology In The Laws Regarding Municipalities And Counties,2018-03-01,128
b2dea8b3-8966-4335-88ca-3440a0dd602e,-0.9710144927536232,72,0,2,67,An Act To Provide Economic Security To Maine Families Through The Creation Of A Paid Family Medical Leave System,2018-05-02,128
496d1470-8c9d-4199-b5ab-dae3d5703232,-0.9230769230769232,72,0,5,60,"Joint Order, The House Concurring, That When The House And Senate Adjourn They Do So Until The Call Of The President Of The Senate And The Speaker Of The House, Respectively, When There Is A Need To Conduct Business Or Consider Possible Objections Of The Governor.",2018-04-19,128
0e854b56-6fb7-4776-b236-43f352892e07,-0.9710144927536232,71,0,2,67,An Act To Support Maine's Employers And Encourage Employers To Hire Young Workers,2017-06-13,128
e7fd4a0b-db4c-45a0-9ed1-c11873fa4121,-0.9710144927536232,72,0,2,67,An Act To Enable Municipalities Working With Utilities To Establish Microgrids,2018-05-02,128
98bcf818-e04c-4a57-9f64-fc9658bcdee2,-0.9710144927536232,69,0,2,67,An Act To Fund And Enhance The Maine Diversion Alert Program,2017-05-16,128
f92e13bc-8ae5-45c7-b0b6-2bb866dce425,-0.9710144927536232,72,0,2,67,An Act To Implement The Recommendations Of The Working Group To Improve The Provision Of Indigent Legal Services Concerning The Membership Of The Maine Commission On Indigent Legal Services,2018-04-18,128
fc7c2043-2105-48ad-83f1-ef73406a390c,-0.9710144927536232,72,0,2,67,An Act To Protect Substance-Exposed Infants,2018-05-02,128
384644f2-f41f-4dac-8750-087bd01ac3d1,-0.9710144927536232,69,0,2,67,An Act To Create Veteran-Friendly Workplaces,2017-06-23,128
7c6ddd46-c359-4a9b-99c1-fc1237bd6b49,-0.9710144927536232,69,0,2,67,An Act To Adjust The Lifetime Limit For The Receipt Of Tanf Benefits,2017-06-07,128
748701f1-2662-4746-a486-f7d18d542d14,-0.9130434782608696,71,0,6,63,An Act To Provide Flexibility For Education Technology Programs In Maine Schools,2017-06-06,128
bace2ce7-7e8e-49a7-9375-c270590b1ddc,-0.9112249253094324,69,2,4,62,An Act To Amend The Percentage Of Votes Needed For Condominium Governance,2017-06-27,128
f231c59d-e827-4d48-8fa2-575bcd2e3110,-0.9117647058823528,72,0,6,62,An Act To Protect Licensing Information Of Medical Professionals,2018-04-18,128
dbeb874b-d145-436a-98c5-d7490e4d2cfd,-0.9117647058823528,68,0,6,62,An Act To Amend The Animal Welfare Laws To Add Provisions Relating To The Surrender Of Animals,2017-06-08,128
a93086d4-0915-489b-8a92-6b901cecf655,-0.9129464285714286,63,1,5,65,An Act To Allow Fees To Be Charged For Wild Game Dinners,2017-05-18,128
ae345046-7b90-478a-8eb1-29d5efe0063a,-0.9142857142857144,71,0,6,64,An Act To Establish A Minimum Wage For Minors,2017-06-13,128
46782bd5-6937-4bcd-ad9d-576fc7a8eed1,-0.9712096106048054,70,1,1,67,"An Act To Improve Public Safety Through Expanded Department Of Corrections Treatment, Education And Vocational Programs",2018-03-20,128
b960619e-bc2b-4b57-83ae-bae9e2a73de0,-0.9714285714285714,70,0,2,68,An Act To Prioritize Use Of Available Resources In General Assistance Programs,2017-06-07,128
a9bc1cef-9d22-407d-a1b7-c76b9ee085fb,-0.9221153846153848,64,1,4,60,An Act To Support The Professional Development Of Principals In Maine Schools,2017-08-02,128
f748ff3f-62ff-4f40-a1c8-51851706b772,-0.9714285714285714,67,0,2,68,An Act To Align Time Limits In The Municipal General Assistance Program And Temporary Assistance For Needy Families Program,2017-06-07,128
625c16ed-53c9-45e5-9e69-2b27d908454e,-0.9230769230769232,65,0,5,60,An Act To Establish A Mattress Stewardship Program,2017-05-31,128
b9de9d30-73c2-49b7-9093-58374a0dd5bd,-0.8888888888888888,62,0,6,48,An Act To Repeal The Legalization Of Recreational Marijuana,2018-06-26,128
87231352-c42e-4258-9b5d-24e3c6dd9805,-0.8888888888888888,15,0,2,16,An Act To Ensure Patient Protections In The Health Insurance Laws,2018-04-09,128
97c89117-b985-4801-8954-eedde80db772,-0.8524374176548088,63,6,4,62,"Resolution, Proposing An Amendment To Article X Of The Constitution Of Maine Regarding The Publication Of Maine Indian Treaty Obligations",2017-06-12,128
7eb4d28e-6b90-4021-b001-49f45a9924bd,-0.8529411764705882,71,0,10,58,"An Act To Attract, Educate And Retain New Mainers To Strengthen The Workforce",2018-03-20,128
d383c489-7f0d-43a6-84b8-841f921630fb,-0.8529411764705882,72,0,10,58,An Act To Amend The Laws Governing Eluding An Officer,2017-06-19,128
a3142ed6-eede-44b2-a24e-ec8dbaf1cd69,-0.8548387096774194,68,0,9,53,An Act To Delay Further The Implementation Of Certain Portions Of The Marijuana Legalization Act,2017-10-23,128
f49d2726-43f3-48cd-bdbc-410406625fc7,-0.855072463768116,66,3,7,62,An Act To Increase The Penalties For Hunting Deer Over Bait,2017-05-16,128
789ae0e5-21f0-4e27-8d70-3bfadc84f599,-0.855072463768116,69,0,10,59,An Act To Help Municipalities Prepare For Sea Level Rise,2017-05-23,128
ab75edc9-93e7-4de2-941a-da073f4b1bba,-0.856503198294243,61,9,1,66,An Act To Provide The State The Right Of First Refusal For The Purchase Of Certain Land On Which A Subsidy Has Been Paid,2018-04-13,128
01cf04fd-d3f8-4064-8eae-2c58a7c5c702,-0.8571428571428571,12,2,0,16,An Act To Repeal The Ranked-Choice Voting Law,2017-06-28,128
d37286a2-46ba-468d-b816-d37540a8a067,-0.8571428571428572,68,0,10,60,An Act To Increase Access To Head Start,2017-05-17,128
5e251a30-5215-46d9-a9bc-4e766c480889,-0.8571428571428572,67,0,8,48,An Act To Prohibit Campaign Fund-Raising At The Voting Place,2018-07-09,128
316d68f3-f936-4ac4-bc72-21d61f01c9ed,-0.8615384615384616,68,0,9,56,An Act To Amend The Property Tax Laws,2017-05-30,128
139a483d-0278-400f-8e76-f6a34036ec83,-0.8507462686567164,70,0,10,57,"An Act To Provide Emergency Repair Funding For The Restoration Of The Official State Vessel, The Schooner Bowdoin",2017-05-31,128
a2f449e5-ba9e-4b2d-9011-ffa6c58dc1fd,-0.85,69,0,9,51,An Act To Restore Maine's School-Based Health Centers,2018-03-15,128
60e75e28-6017-4b52-aa28-16b44f19ce49,-1.0,72,0,0,69,An Act To Require A Person To Notify Law Enforcement Officers Of The Possession Of A Hypodermic Needle,2017-06-20,128
c7c18cfe-1163-48f1-ae52-fbc7d6cb4104,-0.8333333333333334,68,0,11,55,An Act To Clarify Which Municipalities May Receive A Portion Of Day Use And Camping Fees From State Parks And Historic Sites,2018-07-09,128
69c8c712-8df9-4597-a150-a565d3c88b1a,-0.8333333333333334,69,0,11,55,An Act To Create A Centralized Authority To Combat Opiate Addiction In Maine,2018-07-09,128
b4057803-faaf-4c65-a547-c9d195683d17,-0.8333333333333334,68,0,11,55,An Act To Amend The Laws Governing The Calculation Of Excise Tax On Automobiles,2018-03-29,128
af84cbb2-ba72-4157-896c-d604ccfbdbc6,-0.8333333333333334,17,0,3,15,An Act To Allow Municipalities To Adopt Bus Traffic Ordinances,2017-06-19,128
9f91d156-3cd4-48a8-a785-09b2dd807e82,-0.8363636363636364,61,0,9,46,An Act To Provide Funding For The Conduct Of Elections,2018-09-13,128
2589fc6c-2cae-48d3-8697-cae5f1978a7f,-0.8382352941176471,72,0,11,57,An Act To Remove The Age Penalty For State Retirees Working At State Correctional Institutions That Are Closing,2018-04-18,128
a6838aef-77d6-4412-b466-32486e4774e6,-0.8405797101449275,67,2,9,60,An Act To Improve Attendance At Public Elementary Schools,2017-06-15,128
a170c327-efe7-40c7-ae37-fc5a0ecbdf35,-0.8461538461538461,69,0,10,55,An Act To Reduce Food Insecurity,2017-06-05,128
e2807b84-6069-4b28-b8eb-e0eea8b9e572,-0.8484848484848485,71,0,10,56,"An Act To Increase Transparency In Cooperative Agreements Within The Department Of Agriculture, Conservation And Forestry",2017-06-27,128
8faa824b-165f-4198-8f1e-e8448292fcd2,-0.8615384615384616,70,0,9,56,An Act To Amend The Laws Governing Retirement Benefits For Capitol Police Officers,2018-03-01,128
2ff002b4-e6ad-4212-b685-9aaadc86e04f,-0.8787878787878788,69,0,8,58,An Act To Allow And Recognize A Legal Name Change Upon Marriage,2018-07-09,128
c10d3650-4318-460c-b9b4-dd5aa35bcf77,-0.8805970149253731,69,0,8,59,An Act To Enact The Maine Fair Chance Employment Act,2018-07-09,128
5a3f845d-8e55-49e1-a6d6-13865e5cb368,-0.8805970149253731,69,0,8,59,An Act To Establish The Maine Coastal Risks And Hazards Commission,2018-07-09,128
ea09c467-64ec-4b64-86f4-6ddd1452fddd,-0.8840579710144928,68,0,8,61,An Act To Exempt Permanently Disabled Veterans From Payment Of Property Tax,2017-05-17,128
218b90bb-8d9b-4a82-b8b5-7790efa70df1,-0.8840579710144928,72,0,8,61,An Act To Continue The Doctors For Maine's Future Scholarship Program,2017-06-16,128
784aa6b8-a887-4e6f-b5da-c42420eec0fe,-0.8840579710144928,68,1,7,62,An Act To Modernize Ballot Notices For City Elections,2017-05-23,128
f06c53a9-00cd-4f78-b755-0fd4380e51e4,-0.8840579710144928,71,0,8,61,An Act To Ensure Transparency In The Distribution Of Federal Block Grant Funds,2018-04-18,128
284813f4-8e22-4294-9b08-d60e239cd320,-0.8856209150326797,16,1,1,17,An Act To Protect Privacy Of Online Customer Personal Information,2018-04-17,128
e7af509a-8b8e-4621-9b14-f2014d8c4b89,-0.8857142857142857,69,0,8,62,An Act To Improve Safety In The Disposal Of Expired Marine Flares,2017-05-23,128
25a09c0f-9a1a-4c58-9b07-9b7eaea70235,-0.8870967741935484,67,0,7,55,"Resolve, Establishing The Commission To Study The Economic, Environmental And Energy Benefits Of Energy Storage To The Maine Electricity Industry",2018-03-15,128
84f2493c-ac70-429f-a26c-cd8452a2334a,-0.8787878787878788,68,0,8,58,An Act To Amend The Laws Governing Certain Sexual Offenses,2017-06-05,128
4c9dc847-aec9-4985-8cc3-5ba73e7a7c41,-0.8714285714285714,70,0,9,61,An Act To Strengthen Intragovernment Communication,2017-06-13,128
03697d5e-2ce2-4d04-a6ec-d56c798ef9bf,-0.8636363636363636,69,0,9,57,An Act To Provide Supplemental Appropriations And Allocations For The Operations Of State Government,2018-07-09,128
e0560d17-1d3e-481a-ad15-a69931da07e3,-0.8660714285714286,13,1,1,15,An Act To Encourage Development In The Logging Industry By Requiring State And Local Government Agencies To Give Preference To Lumber And Solid Wood Products Harvested In The State,2017-07-20,128
6afed6d3-4769-48fc-90cf-1fd49a4f030f,-0.8676470588235294,69,0,9,59,An Act To Amend The Charter Of The Rumford Water District,2017-06-20,128
e62d85de-0acd-4a5e-95a5-2110c8db6ca2,-0.8695652173913043,66,0,9,60,An Act To Ensure Appropriate Training For Harbor Masters,2017-04-18,128
e88e958a-19b4-4d30-a04d-15b3550a146a,-0.8708333333333333,14,1,1,15,An Act To Expand The 1998 Special Retirement Plan To Include Detectives In The Office Of The Attorney General,2017-07-20,128
efee4ced-b94f-4140-8dad-adb5afd72d2f,-0.8732394366197183,70,0,9,62,An Act To Amend The Laws Governing The Circumstances Of Death That Must Be Reported To The Office Of Chief Medical Examiner,2017-05-11,128
979a3fbd-b6d4-4681-ad73-f8ffc6f4b46d,-0.8744588744588745,64,2,6,57,An Act To Amend The Marijuana Legalization Act,2017-11-06,128
c1e56277-7c01-4968-8387-7f92d8901cd8,-0.8746031746031746,64,8,1,69,An Act To Expand Options For The Prevention Of Domestic Violence,2017-06-16,128
60d9730b-4ae3-4bc6-841e-13f1a3ef3bcd,-0.875,14,0,2,14,An Act To Authorize A General Fund Bond Issue To Provide Funding For A Program Of Student Debt Cancellation And Refinancing,2017-07-20,128
fb281c0e-8cac-41a4-a243-e8153493c143,-0.8769230769230769,70,0,8,57,An Act To Extend Internet Availability In Rural Maine,2017-04-13,128
8a5966e2-ff2c-4dc1-abf3-852150b51bce,-0.9710144927536232,68,0,2,67,An Act To Ensure Resiliency Of The Maine Electrical Grid,2017-05-16,128
fe638be9-1aa7-457b-b119-ebde3bba14fa,-0.96875,68,0,2,62,An Act To Protect Rights And Privileges Granted Under The United States Constitution And The Constitution Of Maine,2017-05-30,128
8e448dee-2baa-4afe-863e-0bfab59bbe6f,-0.953125,65,0,3,61,An Act To Remove Certain Restrictions Imposed On Retired State Employees Who Return To Work As Educators,2017-08-02,128
b78875e5-b854-45c7-91c9-0d83d57c771c,-0.9538461538461538,67,0,3,62,An Act To Provide Maine Landlords Advance Notice Of Water Disconnection Postings,2017-05-30,128
0128d7a8-7de3-4a80-a8e3-39ec77bd5fc4,-0.9538461538461538,68,0,3,62,An Act To Clarify The Use Of Public Money For Bulk Mailing In The Election Process,2017-06-09,128
b2b6cc8a-083b-4073-bc39-f11c104c9c11,-0.96875,68,0,2,62,An Act To Require Responsible Contracting On Public Construction Projects,2017-06-09,128
caed7e31-1eee-4592-8bb0-e8846c671fb2,-0.96875,65,0,2,62,An Act To Improve Care Provided To Forensic Patients,2017-08-02,128
5189d8b9-e699-4a68-928a-f99bc265318b,-0.9682539682539684,68,0,2,61,An Act To Protect Children From Prenatal Drug And Alcohol Exposure,2017-06-01,128
8ac4eecc-4f66-4bce-9a62-0f65337ca595,-0.9682539682539684,67,0,2,61,An Act To Bring Maine's Ranked-Choice Voting Law Into Constitutional Compliance,2017-10-23,128
00d73dd4-cbef-45ea-8ca7-e3254041e69c,-0.9545454545454546,71,0,3,63,An Act To Appropriate Funds To Provide Sea Protection And Public Access To The Historic Whaleback Lighthouse In Kittery,2018-03-01,128
602b7633-395f-416c-b431-b80fbc048fb8,-0.9545454545454546,67,0,3,63,An Act To Provide Stability And Continuity In The Department Of Education,2017-06-08,128
8e84de7a-c5b5-4511-b751-42af74dc02e6,-0.9547380156075808,68,1,2,63,An Act To Ensure The Safe And Consistent Regulation Of Pesticides Throughout The State By Providing Exemptions To Municipal Ordinances That Regulate Pesticides,2018-03-06,128
b3124408-7ff2-4728-8b01-9133d4cf2d3c,-0.9692307692307692,71,0,2,63,"An Act To Provide Additional Deductions From A Sentence Of Imprisonment For Completion Of Education, Mental Health Treatment And Substance Abuse Treatment Programs",2018-04-05,128
6e09ff0e-ac8f-4ff7-ab9c-fac53430c0bb,-0.9508196721311476,68,0,3,58,"Resolve, Regarding Insurance Coverage For Alternative Therapies For Addiction And Recovery",2018-03-15,128
cf6a4c13-56ce-4617-a371-ac1a059b75b8,-0.9701492537313432,71,0,2,65,An Act To Prohibit A Person From Providing False Testimony To A Committee Of The Legislature,2017-06-06,128
edc6a1b0-d07e-42ee-af8d-26980d292517,-0.9701492537313432,69,0,2,65,An Act To Provide An Exemption From Road Association Payments For Landowners Whose Primary Access Is Not Over The Road,2017-06-22,128
464e225d-1b17-419e-a5c2-988ce7b50a51,-0.9696969696969696,67,0,2,64,An Act To Establish The Permanent Commission On The Status Of Racial And Ethnic Populations,2017-05-31,128
66e411e6-4a33-4320-be40-c6b098783c91,-0.9696969696969696,70,0,2,64,An Act To Ensure Maine Is In Compliance With Certain Federal Drug Laws,2017-06-27,128
e11f1ddf-117f-4144-aaa0-5684b2f94465,-0.9696969696969696,69,0,2,64,"An Act To Require Certification Under The United States Environmental Protection Agency's Lead Renovation, Repair And Painting Rule",2017-04-25,128
8aa4ae5e-c77d-426a-b1c9-52f6f89a97bd,-0.9523809523809524,69,0,3,60,"Resolution, Proposing An Amendment To The Constitution Of Maine To Explicitly Protect Against Sex Discrimination",2017-05-31,128
fbc1f914-4ebe-4d49-99eb-7674dcbe244a,-0.9696969696969696,69,0,2,64,An Act To Provide Alternative Repayment Methods To Employees Overcompensated Through An Employer Error,2018-07-09,128
79ea1a56-863d-44da-becb-1327881b6da3,-0.9696969696969696,70,0,2,64,An Act To Modify The Lincoln County Budget Advisory Committee,2017-04-27,128
dfbe20f2-f980-4182-94e7-8b37f14febd8,-0.9523809523809524,68,0,3,60,An Act To Limit The Use Of Pesticides On School Grounds,2017-06-09,128
67fbf38b-1b59-49ca-bd2f-b67275669852,-0.9523809523809524,68,0,3,60,An Act Regarding The Confidentiality Of Information In The Animal Welfare Laws,2017-06-01,128
8afb0c81-71e3-48c4-816c-22f46e86c130,-0.9552042160737814,68,1,2,64,An Act To Authorize The Public Utilities Commission To Determine The Amount Of The E-9-1-1 Surcharge,2018-04-09,128
57cf01df-8f02-49bd-a310-913e3f62420c,-0.9558823529411764,70,0,3,65,An Act To Clarify Eligibility For Unemployment Benefits During Labor Disputes,2017-06-12,128
ba503aa8-8b1d-40df-83dd-dbf6335b69a6,-0.9558823529411764,65,0,3,65,An Act To Create A County Jail Drug Rehabilitation And Treatment Grant Program,2017-05-25,128
c4a0016a-9751-45ce-821c-8c8bc5d137a2,-0.9565217391304348,72,0,3,66,An Act To Provide For A Statewide Contract For School Teachers,2017-06-20,128
80436970-2172-4b02-b033-c1f6b8347efa,-0.9565217391304348,71,0,3,66,An Act To Implement Recommendations Of The Right To Know Advisory Committee Concerning Freedom Of Access Training For Public Officials,2018-03-27,128
47b8f432-59b7-4061-99b9-057a7458f4a7,-0.9565217391304348,65,0,3,66,An Act Regarding Advertisements By Maine Clean Election Act Candidates,2017-04-18,128
52c450ba-f6e2-460d-8231-45f96eac310a,-0.9558823529411764,70,0,3,65,An Act Regarding The Commercial Forestry Excise Tax,2017-06-05,128
01500e83-ef7f-4749-9073-6160c89b4312,-0.9565217391304348,72,0,3,66,An Act Regarding Financial Orders Requested By The Attorney General,2018-05-02,128
e2959a18-5154-423c-9b7b-b4c9ec611693,-0.9565217391304348,68,0,3,66,An Act To Improve The Ability Of Maine Companies To Manufacture And Market Bioplastics,2017-05-09,128
0645db2b-5406-42d5-9427-b255e698db12,-0.9571428571428572,68,0,3,67,An Act To Strengthen The Maine Children's Growth Council,2017-05-17,128
732c4017-eeec-4f42-8554-9b689998ec2e,-0.9571428571428572,70,0,3,67,An Act To Recodify And Revise Certain Portions Of The Maine Criminal Code,2017-06-13,128
b50fdc44-3186-459b-9ad8-bb486462e5b2,-0.9607843137254902,64,0,2,49,An Act To Update References To The United States Internal Revenue Code Of 1986 Contained In The Maine Revised Statutes,2018-06-26,128
